,Name,epoch,_runtime,test_loss,test_accuracy,expected_gradient_norm,fraction_single_pixel_polygons,smoothness_squared_penalty_per_polygon,num_polygons,train_accuracy,total_num_interpolations,smoothness_squared_penalty,_wandb,val_loss,_timestamp,train_loss,val_accuracy,trainer/global_step,fraction_polygons_counted,_step,smoothness_penalty,smoothness_penalty_per_polygon,cpu,group,aa-seed,aa_seed,dropout,batch-norm,batch-size,batch_norm,batch_size,max-epochs,max_epochs,model_name,log-results,log_results,plot_polygons,model_save_dir,num-hidden-layers,num_hidden_layers,num-interpolations,num_interpolations,hidden_group_channels,full-conv-hidden-channels,full_conv_hidden_channels,sanity_check_equivariance
149,group=translate_H-full_conv_hc=7-bn=True-drop=0.0-seed1,23,677.880295753479,0.21184077858924863,0.9318000078201294,12.767920509895834,0.060351241258695086,1.790643549174613,6618.0,0.9375,7500000.0,11522.49059492192,{'runtime': 676},0.21795819699764252,1709066436.3132248,0.184843972325325,0.9490634202957152,1104,0.0008824,1137,3682.9597678476257,0.555536997461681,False,translate_H,1,1,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,343,7,7,False
150,group=trivial-full_conv_hc=7-bn=True-drop=0.0-seed1,41,728.73055768013,0.20459236204624176,0.9323999881744384,12.118974657747396,0.0397765975556225,0.7331479129541387,23852.0,0.943359375,7500000.0,18033.27255868374,{'runtime': 727},0.2104918658733368,1709065720.9566877,0.17954684793949127,0.9369928240776062,1968,0.0031802666666666665,2018,10117.65040351922,0.4149210433984094,False,trivial,1,1,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=7-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,343,7,7,False
151,group=translate_HW-full_conv_hc=3-bn=True-drop=0.0-seed1,44,811.5222964286804,0.18175029754638672,0.9426000118255616,15.635060311393229,0.03671320575001781,6.851400125305704,2526.0,0.9638671875,7500000.0,16543.981654042014,{'runtime': 810},0.1716785579919815,1709065744.0576684,0.10879916697740556,0.9558425545692444,2112,0.00033680000000000006,2166,3653.310515853227,1.4594482153135393,False,translate_HW,1,1,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,147,3,3,False
152,group=translate_H-full_conv_hc=3-bn=True-drop=0.0-seed1,21,639.531397819519,0.2874743342399597,0.9077000021934508,11.880911942220052,0.03801668379343064,2.7319136678021163,11821.0,0.9267578125,7500000.0,29387.027473273527,{'runtime': 638},0.28727447986602783,1709064975.2110229,0.2377610057592392,0.9206789135932922,1008,0.0015761333333333331,1038,10922.057896802988,0.9224622418492352,False,translate_H,1,1,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,147,3,3,False
153,group=trivial-full_conv_hc=3-bn=True-drop=0.0-seed1,50,693.5539367198944,0.2753944396972656,0.9101999998092652,13.59260111533203,0.05070359046091596,3.955400139528971,2494.0,0.927734375,7500000.0,10568.79949047939,{'runtime': 692},0.27528318762779236,1709064914.8924627,0.22484290599823,0.9178726077079772,2400,0.00033253333333333336,2460,2390.029822027731,0.9398979864152868,False,trivial,1,1,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=3-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,147,3,3,False
154,group=translate_HW-full_conv_hc=1-bn=True-drop=0.0-seed1,130,1424.6430444717407,0.29663485288619995,0.9103000164031982,20.413749038802084,0.03327651677781912,37.90896033989723,578.0,0.9091796875,7500000.0,20780.104707689665,{'runtime': 1423},0.3002226948738098,1709064199.0312734,0.3137642443180084,0.913325011730194,6240,7.706666666666667e-05,6380,2235.3448640825227,3.89822404381563,False,translate_HW,1,1,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,49,1,1,False
155,group=translate_H-full_conv_hc=1-bn=True-drop=0.0-seed1,53,783.2033076286316,0.5400897264480591,0.8252000212669373,13.796483650390629,0.06085854993027738,16.07117349181803,709.0,0.8525390625,7500000.0,11560.763527731891,{'runtime': 782},0.543782651424408,1709062761.2186856,0.4584420323371887,0.8359480500221252,2544,9.453333333333332e-05,2607,1741.2592839654535,2.434453109514207,False,translate_H,1,1,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,49,1,1,False
156,group=trivial-full_conv_hc=1-bn=True-drop=0.0-seed1,62,775.7403209209442,0.48245272040367126,0.8460999727249146,12.663673839420571,0.0658479073192029,16.195731594506107,757.0,0.87109375,7500000.0,12334.057692342118,{'runtime': 774},0.4693199694156647,1709061963.5183668,0.39802634716033936,0.8574689030647278,2976,0.00010093333333333334,3048,1680.8220173362645,2.203907219488648,False,trivial,1,1,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=1-bn=True-drop=0.0-seed1,True,True,False,,5,5,750000,750000,49,1,1,False
157,group=translate_HW-full_conv_hc=49-bn=True-drop=0.0-seed0,19,5879.015370130539,0.10384809225797652,0.9707000255584716,24.662055872395833,0.05345240630740483,0.26337065259736253,195963.0,1.0,7500000.0,51403.21931865181,{'runtime': 5877},0.10039348155260086,1709064320.113434,0.006046720780432224,0.9918853044509888,912,0.026128400000000003,940,42891.06730055308,0.2189127723606348,False,translate_HW,0,0,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,2401,49,49,False
158,group=translate_H-full_conv_hc=49-bn=True-drop=0.0-seed0,45,3864.503690958023,0.12942689657211304,0.9589999914169312,19.126250800651043,0.04560354562403206,0.31263994482738494,44420.0,0.9677734375,7500000.0,13751.52798095567,{'runtime': 3863},0.1127278283238411,1709061176.716583,0.07827601581811905,0.9755375981330872,2160,0.005922666666666666,2215,5651.583148433681,0.12624548959484955,False,translate_H,0,0,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,2401,49,49,False
159,group=trivial-full_conv_hc=49-bn=True-drop=0.0-seed0,30,2006.0867314338684,0.2026173621416092,0.9373000264167786,15.310901691145832,0.047793789839355255,0.11548089288074403,139142.0,0.9599609375,7500000.0,15568.750756113071,{'runtime': 2004},0.1999322772026062,1709058420.4053063,0.1218997687101364,0.9377366900444032,1440,0.018552266666666668,1479,9837.91420100857,0.07018503107412957,False,trivial,0,0,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=49-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,2401,49,49,False
160,group=translate_HW-full_conv_hc=19-bn=True-drop=0.0-seed0,11,1776.0020546913147,0.24878330528736117,0.9214000105857848,17.58486702486979,0.07089012036081957,0.723451421094322,20722.0,0.9794921875,7500000.0,13976.432861933365,{'runtime': 1774},0.2361035943031311,1709057297.4059508,0.05661354959011078,0.9743711352348328,528,0.0027629333333333327,549,6816.941414763714,0.32977687842478726,False,translate_HW,0,0,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,931,19,19,False
161,group=translate_H-full_conv_hc=19-bn=True-drop=0.0-seed0,37,1250.6687779426577,0.1269201934337616,0.9591000080108644,14.895754221940106,0.04294853912666817,0.5632868977368218,73336.0,0.97265625,7500000.0,38489.622834009,{'runtime': 1249},0.12460103631019592,1709056402.159448,0.08774052560329437,0.9711421132087708,1776,0.009778133333333336,1822,20175.235251363687,0.2746456051281462,False,translate_H,0,0,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,931,19,19,False
162,group=trivial-full_conv_hc=19-bn=True-drop=0.0-seed0,51,935.7893950939178,0.1855628490447998,0.9383999705314636,12.81245451484375,0.01915390761207144,0.4720342909224512,14945.0,0.9560546875,7500000.0,6695.156691260678,{'runtime': 934},0.1841162145137787,1709055505.4637291,0.1321125477552414,0.947136163711548,2448,0.001992666666666667,2509,2537.394928509795,0.16907743368864764,False,trivial,0,0,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=19-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,931,19,19,False
163,group=translate_HW-full_conv_hc=7-bn=True-drop=0.0-seed0,25,889.8491814136505,0.12239185720682144,0.9610000252723694,18.32893389876302,0.03931663180835503,1.9994057619653485,29254.0,0.9775390625,7500000.0,56704.11816083914,{'runtime': 888},0.12643679976463318,1709055132.9721434,0.06785085052251816,0.9773634076118468,1200,0.0039005333333333335,1234,25135.639294518973,0.8660433708454478,False,translate_HW,0,0,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,343,7,7,False
164,group=translate_H-full_conv_hc=7-bn=True-drop=0.0-seed0,25,690.440878868103,0.1902652531862259,0.9398000240325928,13.111411247102865,0.06522830456539841,1.7257376755559064,6716.0,0.958984375,7500000.0,11507.983344302267,{'runtime': 688},0.17860466241836548,1709054554.115403,0.13518443703651428,0.9523093104362488,1200,0.0008954666666666667,1235,3769.037748974857,0.5575961732909032,False,translate_H,0,0,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,343,7,7,False
165,group=trivial-full_conv_hc=7-bn=True-drop=0.0-seed0,45,759.8267538547516,0.20529396831989288,0.9315000176429749,11.981323017317708,0.03818211915544258,0.8651938490313033,24573.0,0.9365234375,7500000.0,21638.330804602996,{'runtime': 758},0.205123633146286,1709054223.0757298,0.19508233666419983,0.9373985528945924,2160,0.0032764,2214,10100.312592259124,0.4036547297749643,False,trivial,0,0,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=7-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,343,7,7,False
166,group=translate_HW-full_conv_hc=3-bn=True-drop=0.0-seed0,42,819.1495163440704,0.17521320283412933,0.9469000101089478,17.110074570377602,0.08535044260178372,7.209905467605746,2615.0,0.95703125,7500000.0,18053.824591865396,{'runtime': 818},0.17667967081069946,1709053844.2810154,0.13955475389957428,0.9571443200111388,2016,0.00034866666666666667,2068,3973.572760734213,1.5312918622602727,False,translate_HW,0,0,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,147,3,3,False
167,group=translate_H-full_conv_hc=3-bn=True-drop=0.0-seed0,30,722.674964427948,0.2753501236438751,0.9157000184059144,12.208463427148436,0.03489996915916129,2.4060353724585366,11323.0,0.9228515625,7500000.0,27074.027582383005,{'runtime': 721},0.2802664041519165,1709053445.4810765,0.25846391916275024,0.9271030426025392,1440,0.0015097333333333337,1479,10525.641785530725,0.928377159574732,False,translate_H,0,0,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,147,3,3,False
168,group=trivial-full_conv_hc=3-bn=True-drop=0.0-seed0,41,694.2973713874817,0.2909535765647888,0.9071000218391418,12.690444916438802,0.03422679722519754,2.638430590119996,10102.0,0.9208984375,7500000.0,25107.43779682515,{'runtime': 693},0.2835410535335541,1709052704.2525573,0.24872760474681857,0.9133418798446656,1968,0.0013469333333333334,2018,8769.750556020532,0.8816143895955111,False,trivial,0,0,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=3-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,147,3,3,False
169,group=translate_HW-full_conv_hc=1-bn=True-drop=0.0-seed0,134,1477.1201899051666,0.28958073258399963,0.909500002861023,15.580398484114578,0.08247036969304854,18.127591644680763,642.0,0.923828125,7500000.0,11887.577557598295,{'runtime': 1477},0.29493841528892517,1709053012.565713,0.2720102369785309,0.913325011730194,6432,8.560000000000001e-05,6576,1865.8090064099017,2.866264631218588,False,translate_HW,0,0,0,True,1024,True,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,49,1,1,False
170,group=translate_H-full_conv_hc=1-bn=True-drop=0.0-seed0,43,839.6680500507355,0.6127787828445435,0.8009999990463257,12.34921195250651,0.037701305813033416,8.977770264683013,2862.0,0.8359375,7500000.0,25687.739921110857,{'runtime': 843},0.5979181528091431,1709051992.474072,0.5414345264434814,0.8227109909057617,2064,0.0003816,2116,5666.50680306647,2.025595881991759,False,translate_H,0,0,0,True,1024,True,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,49,1,1,False
171,group=trivial-full_conv_hc=1-bn=True-drop=0.0-seed0,71,523.4553225040436,0.4645789563655853,0.8526999950408936,,,,,0.8564453125,,,{'runtime': 540},0.45877671241760254,1709051486.6360235,0.4550248682498932,0.8604949712753296,3408,,3480,,,False,trivial,0,0,0,True,1024,True,1024,-1,-1,group=trivial-full_conv_hc=1-bn=True-drop=0.0-seed0,True,True,False,,5,5,750000,750000,49,1,1,False
