,Name,_runtime,_step,_timestamp,_wandb,epoch,train_accuracy,train_loss,trainer/global_step,val_accuracy,val_loss,test_accuracy,test_loss,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels,sanity_check_equivariance
57,fearless-sweep-773,444.4053826332092,12457,1722754010.0568223,{'runtime': 442},53,0.9453125,0.1277802586555481,12402,0.9739583134651184,0.08730369061231613,0.6987000107765198,1.3576200008392334,False,0.8375646363094731,0.9957257240589434,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.5066649235470078e-07,6,0.0004720383798936226,32,False
58,dauntless-sweep-772,384.7072324752808,10812,1722753553.5115635,{'runtime': 383},46,0.9453125,0.1699037104845047,10764,0.9513221383094788,0.1503894180059433,0.6848000288009644,1.260332703590393,False,0.855563924346674,0.9938288165974366,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.853271290362671e-05,6,0.00029104708783771763,32,False
59,happy-sweep-771,1671.2964217662811,35722,1722754895.85173,{'runtime': 1670},152,0.9765625,0.12749028205871582,35568,0.974959909915924,0.1368938535451889,0.6381999850273132,1.4315987825393677,False,0.8229833950377473,0.9956224258842244,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.755297128665239e-05,6,5.106891475005447e-05,32,False
60,legendary-sweep-770,382.0428793430328,10812,1722753154.1118214,{'runtime': 380},46,0.953125,0.1228092610836029,10764,0.9672809839248656,0.11252972483634947,0.6970999836921692,1.2457019090652466,False,0.8897211750809069,0.9948119126185824,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.049253327075029e-05,6,0.0004227951595568581,32,False
61,dainty-sweep-769,155.57564210891724,4232,1722752758.3926342,{'runtime': 154},18,0.859375,0.3932901918888092,4212,0.8463541865348816,0.4383375942707062,0.7081999778747559,0.9128188490867616,False,0.8446045264108328,0.9905833176365856,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.793362787673882e-05,6,0.0007892826087422324,32,False
62,azure-sweep-768,521.1046893596649,11047,1722753211.6381814,{'runtime': 519},47,0.9296875,0.18065029382705688,10998,0.9557625651359558,0.12362293154001236,0.7024999856948853,1.4431968927383425,False,0.8194233419653046,0.9976681582934496,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.3813409403319212e-06,6,0.0008665273916253496,32,False
63,worthy-sweep-767,1380.9048068523407,24676,1722753649.9888208,{'runtime': 1379},105,0.953125,0.13473817706108093,24570,0.9682492017745972,0.14724786579608917,0.652999997138977,1.358185887336731,False,0.8638434987284136,0.9902474211026104,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.8429798565874456e-05,6,7.825427651627826e-05,32,False
64,devoted-sweep-766,287.30638360977173,7992,1722752588.5084217,{'runtime': 286},34,0.890625,0.26415202021598816,7956,0.9352964758872986,0.1895034462213516,0.704800009727478,1.1205462217330933,False,0.830573507304785,0.9918508244408072,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.70940213291484e-05,6,0.0008276031842514198,32,False
65,logical-sweep-765,275.31474924087524,5877,1722752674.1744132,{'runtime': 274},25,0.7109375,0.8492443561553955,5850,0.7760083079338074,0.6494722366333008,0.652899980545044,1.0131529569625854,False,0.8774304558848128,0.9970813672170334,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.497005170390322e-05,6,0.00012977431490666575,32,False
66,amber-sweep-764,352.28459215164185,9872,1722752287.2198572,{'runtime': 351},42,0.96875,0.12816999852657318,9828,0.9364984035491944,0.1808987706899643,0.6837999820709229,1.2691200971603394,False,0.8690996978763464,0.9989582256445452,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.763100009335947e-05,6,0.00046252265448959976,32,False
67,earnest-sweep-763,739.4192278385162,13161,1722752251.396349,{'runtime': 738},56,0.9296875,0.14927339553833008,13104,0.9674813151359558,0.1210009753704071,0.6772000193595886,1.3362680673599243,False,0.8706320627487616,0.9936432567863815,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.3166607617762083e-05,6,0.0002489788910920671,32,False
68,likely-sweep-762,525.6769025325775,11282,1722752385.0437834,{'runtime': 524},48,0.953125,0.1397249549627304,11232,0.9670472741127014,0.09664040803909302,0.7109000086784363,1.4106707572937012,False,0.889835892014366,0.9923193455594572,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.359379192531196e-06,6,0.00079744948756584,32,False
69,tough-sweep-761,416.4352526664734,11752,1722751922.3174627,{'runtime': 415},50,0.9453125,0.16187967360019684,11700,0.962706983089447,0.10826390236616136,0.7175999879837036,1.3629406690597534,False,0.8659786141257884,0.9930295935860364,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.086099714951099e-05,6,0.0008292894466323942,32,False
70,wandering-sweep-760,210.22437477111816,3526,1722751494.6970048,{'runtime': 208},15,0.8359375,0.48269563913345337,3510,0.819778323173523,0.5123101472854614,0.70660001039505,0.9035948514938354,False,0.8495190370734127,0.9968968628801644,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.386845583897185e-05,6,0.000774815901249481,32,False
71,smooth-sweep-759,410.6620059013366,8462,1722751845.3401928,{'runtime': 409},36,0.9140625,0.2281573116779327,8424,0.9450454115867616,0.16582658886909485,0.7124000191688538,1.1394957304000854,False,0.8603341134779878,0.9944778597272336,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.134451260174959e-05,6,0.0006430553902278986,32,False
72,genial-sweep-758,433.46917057037354,12222,1722751488.519317,{'runtime': 432},52,0.9765625,0.0944887548685074,12168,0.9647436141967772,0.10160642862319946,0.7193999886512756,1.396971344947815,False,0.81993892547066,0.991845666040666,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.366802200553146e-05,6,0.0006598345639156558,32,False
73,swept-sweep-757,506.0985391139984,8931,1722751267.399192,{'runtime': 504},38,0.9453125,0.17920367419719696,8892,0.9438101053237916,0.17857114970684052,0.6923999786376953,1.1352640390396118,False,0.8578758781312958,0.9913662865352042,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.78129954240255e-05,6,0.00039964007327985624,32,False
74,azure-sweep-756,353.85197949409485,9872,1722751038.5329063,{'runtime': 352},42,0.9609375,0.12761075794696808,9828,0.96113783121109,0.1198361963033676,0.7081000208854675,1.2672230005264282,False,0.8781923093594337,0.9953178511389426,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.223464384592118e-05,6,0.0005815803660607848,32,False
75,young-sweep-755,632.7037780284882,13632,1722751421.7008731,{'runtime': 631},58,0.921875,0.1436636596918106,13572,0.9673477411270142,0.1169177070260048,0.6721000075340271,1.371349811553955,False,0.817165111947094,0.9974557277995454,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.861352825899774e-05,6,0.00023201939997589567,32,False
76,wobbly-sweep-754,414.6661880016327,7286,1722750745.520065,{'runtime': 413},31,0.9296875,0.24670284986495972,7254,0.8930288553237915,0.30493685603141785,0.6919999718666077,1.0299750566482544,False,0.8245281892282611,0.9946368124097076,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.599880085293213e-05,6,0.0003479275335606482,32,False
77,glamorous-sweep-753,334.76990127563477,9402,1722750674.5111144,{'runtime': 333},40,0.9375,0.17332006990909576,9360,0.9571648240089417,0.12915101647377014,0.7218000292778015,1.1952472925186155,False,0.8830098351263413,0.9962573687812478,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.560477160422059e-05,6,0.000611481483933764,32,False
78,eager-sweep-752,369.5158829689026,7757,1722750777.224204,{'runtime': 368},33,0.890625,0.2984870374202728,7722,0.9272502660751344,0.20950765907764435,0.7073000073432922,1.14634370803833,False,0.888223814875135,0.9987558135355052,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.322265874479813e-05,6,0.0004947985916871363,32,False
79,logical-sweep-751,270.18605613708496,7522,1722750328.3390272,{'runtime': 269},32,0.9140625,0.3207690715789795,7488,0.9008747339248656,0.2842217683792114,0.6822999715805054,1.1009093523025513,False,0.8653634306067244,0.996926788102894,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.833452548801686e-05,6,0.000321453538057415,32,False
80,still-sweep-750,288.6123900413513,5877,1722750394.860976,{'runtime': 287},25,0.8828125,0.30842840671539307,5850,0.9054153561592102,0.2670709192752838,0.72079998254776,1.0055084228515625,False,0.8275963882671671,0.9914574097883428,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.274358882363131e-05,6,0.0009121962949006822,32,False
81,peachy-sweep-749,663.6641223430634,11751,1722750316.8951864,{'runtime': 662},50,0.9296875,0.13023999333381653,11700,0.9764623641967772,0.07326266169548035,0.7268000245094299,1.324698567390442,False,0.8454502260272627,0.9968591837015705,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.3571490824648245e-05,6,0.0007285272718551637,32,False
82,morning-sweep-748,363.37543535232544,10107,1722750045.7646973,{'runtime': 362},43,0.9453125,0.19066870212554932,10062,0.92721688747406,0.2109474241733551,0.682699978351593,1.2441798448562622,False,0.8644784521109019,0.9903793174802972,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.271420741831493e-05,6,0.0003121075497444794,32,False
83,glamorous-sweep-747,295.06456780433655,8227,1722749671.0306408,{'runtime': 293},35,0.8984375,0.31423208117485046,8190,0.9075186848640442,0.2710219919681549,0.6930999755859375,1.0757910013198853,False,0.804578662878462,0.9913453784428174,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.5221350332022554e-05,6,0.00030050167377502834,32,False
84,rosy-sweep-746,509.3248631954193,10577,1722750090.8725452,{'runtime': 508},45,0.9140625,0.2196071296930313,10530,0.91776841878891,0.25731921195983887,0.6758999824523926,1.111526608467102,False,0.8512001592594239,0.993240423021788,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.059000557116302e-05,6,0.00019847980550798184,32,False
85,dark-sweep-745,164.54451155662537,4467,1722749360.0720346,{'runtime': 163},19,0.8984375,0.3590397834777832,4446,0.8525307178497314,0.4191288650035858,0.7110999822616577,0.934542953968048,False,0.8509299763105388,0.9919199440688106,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.677705190639342e-05,6,0.000890009099026941,32,False
86,denim-sweep-744,305.80955243110657,8462,1722749178.8468134,{'runtime': 304},36,0.921875,0.24252109229564667,8424,0.9260483384132384,0.21269424259662628,0.6948999762535095,1.182454228401184,False,0.8992567634650238,0.9988438048087008,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.6816210390952635e-05,6,0.0004550105770764668,32,False
87,autumn-sweep-743,548.5451254844666,11987,1722749569.3270235,{'runtime': 547},51,0.9921875,0.07972685247659683,11934,0.9681490659713744,0.10723026841878892,0.6830000281333923,1.353747844696045,False,0.8365095520667508,0.9947177663817706,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.175351840127502e-05,6,0.0003768011955213656,32,False
88,whole-sweep-742,1171.505846261978,21151,1722749638.5380762,{'runtime': 1170},90,0.9453125,0.11264295876026154,21060,0.98848158121109,0.06380223482847214,0.6651999950408936,1.522566556930542,False,0.8723342035700519,0.9961979646982648,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.176150573998984e-05,6,0.00014551990245857934,32,False
89,honest-sweep-741,343.53009247779846,9637,1722748857.2189014,{'runtime': 342},41,0.9453125,0.1973036825656891,9594,0.9359308481216432,0.20565010607242584,0.6862000226974487,1.156949162483215,False,0.8713912893936391,0.9946283434477488,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.930865533544999e-05,6,0.0002491031392255807,32,False
90,breezy-sweep-740,354.43967175483704,9872,1722748502.3875475,{'runtime': 353},42,0.9453125,0.15272292494773865,9828,0.94427752494812,0.152880921959877,0.7113000154495239,1.3207645416259766,False,0.8090077083238894,0.9933066310588352,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.872218274287714e-06,6,0.0007050705257828861,32,False
91,robust-sweep-739,617.3823857307434,12692,1722749003.4995408,{'runtime': 616},54,0.9453125,0.21216581761837008,12636,0.9563968777656556,0.14305514097213745,0.6725999712944031,1.3219422101974487,False,0.833885328921892,0.9910112092734804,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.5811209503909424e-05,6,0.0002648588261743414,32,False
92,lively-sweep-738,573.5706770420074,10106,1722748448.324225,{'runtime': 572},43,0.953125,0.13282376527786255,10062,0.9584335088729858,0.12270577996969224,0.7127000093460083,1.3003548383712769,False,0.8379217402160813,0.991346106859794,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.2704280011873095e-06,6,0.000710975306535538,32,False
93,bright-sweep-737,384.7412850856781,10812,1722748136.016042,{'runtime': 383},46,0.953125,0.1679076999425888,10764,0.9570646286010742,0.12793606519699097,0.6991000175476074,1.3603278398513794,False,0.8879965537847206,0.9943655414166822,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.580445460349108e-05,6,0.000526230513106158,32,False
94,devout-sweep-736,511.3377525806427,10812,1722748369.1530726,{'runtime': 510},46,0.9765625,0.10313605517148972,10764,0.9588675498962402,0.1267053186893463,0.6995000243186951,1.305997371673584,False,0.8907098549055226,0.9948607355134608,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.818013207525607e-05,6,0.0005092135469504456,32,False
95,absurd-sweep-735,417.33840680122375,7286,1722747858.1899357,{'runtime': 416},31,0.8828125,0.2955666780471802,7254,0.922242283821106,0.2324151396751404,0.7070000171661377,1.121848702430725,False,0.8217587497908718,0.9904167808651692,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.147387713262892e-05,6,0.0006668137839569629,32,False
96,cool-sweep-734,420.85545682907104,11752,1722747738.321951,{'runtime': 419},50,0.9296875,0.13036054372787476,11700,0.957365095615387,0.12181253731250764,0.7095000147819519,1.370823621749878,False,0.845695779579123,0.9932908253045865,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.74072485527353e-05,6,0.0006418237399431416,32,False
97,bright-sweep-733,583.5959641933441,10341,1722747424.9720051,{'runtime': 582},44,0.953125,0.1293240189552307,10296,0.9513888955116272,0.13573569059371948,0.7214999794960022,1.319214105606079,False,0.8993302530830094,0.994514988846838,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.0486386940876425e-05,6,0.000923952010440742,32,False
98,decent-sweep-732,763.5942964553833,16452,1722747844.3599803,{'runtime': 762},70,0.9375,0.2034197449684143,16380,0.9583333134651184,0.1602115035057068,0.6601999998092651,1.295508623123169,False,0.8599525703785504,0.9919367137682088,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.363374085401798e-05,6,0.00013796138646254762,32,False
99,azure-sweep-731,726.5704610347748,20682,1722747302.684575,{'runtime': 725},88,0.9765625,0.12552379071712494,20592,0.9636752009391784,0.15176697075366974,0.6545000076293945,1.334330916404724,False,0.8982795541055528,0.9914589163120056,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.245484289136025e-05,6,0.0001030638197267374,32,False
100,laced-sweep-730,445.7931385040283,9402,1722747063.7659085,{'runtime': 444},40,0.890625,0.2504807412624359,9360,0.9250467419624328,0.20850253105163577,0.7050999999046326,1.3392468690872192,False,0.8317401203674561,0.9918474853518392,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.059346471879878e-06,6,0.0008499053454312991,32,False
101,earnest-sweep-729,612.0916593074799,10811,1722746825.2723434,{'runtime': 610},46,0.96875,0.16976581513881683,10764,0.963074266910553,0.1101287603378296,0.7192000150680542,1.2960126399993896,False,0.8280591729822653,0.993233834320418,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.441882811824231e-05,6,0.0006531625044225559,32,False
102,honest-sweep-728,393.90418577194214,11047,1722746560.4215777,{'runtime': 392},47,0.953125,0.16940060257911682,10998,0.9503539204597472,0.14888092875480652,0.6944000124931335,1.2699683904647827,False,0.8248210156543672,0.9974371296113392,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.1431174294334934e-06,6,0.000474255973084914,32,False
103,colorful-sweep-727,466.1748135089874,10107,1722746602.8979056,{'runtime': 465},43,0.9140625,0.2437937706708908,10062,0.9471153616905212,0.1652728021144867,0.6866000294685364,1.213398575782776,False,0.8962704502789096,0.9907208096849952,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.718154537193209e-05,6,0.00036560013617775586,32,False
104,colorful-sweep-726,295.344783782959,8227,1722746149.7798157,{'runtime': 294},35,0.8984375,0.24881590902805328,8190,0.9269497990608216,0.20050622522830963,0.7059999704360962,1.264354228973389,False,0.8043196262696185,0.9901661593855752,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.453248935278121e-05,6,0.000749852142973124,32,False
105,dainty-sweep-725,606.4820461273193,10811,1722746195.1792412,{'runtime': 605},46,0.9609375,0.1439349353313446,10764,0.9620392918586732,0.11430265009403227,0.7028999924659729,1.288127303123474,False,0.8333936793518902,0.9972462633469276,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.3970649458394657e-06,6,0.0005844016077579098,32,False
106,revived-sweep-724,337.6417758464813,6817,1722746119.995864,{'runtime': 336},29,0.921875,0.21915467083454132,6786,0.9015091061592102,0.27437078952789307,0.7009999752044678,1.1127196550369265,False,0.837620941069469,0.9935364690234824,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.1339383086055588e-05,6,0.0008477871404062523,32,False
107,lively-sweep-723,386.5603394508362,10812,1722745839.3350945,{'runtime': 385},46,0.8984375,0.31979259848594666,10764,0.930755853652954,0.203190878033638,0.6668000221252441,1.2739518880844116,False,0.8358519101737415,0.9921446555786178,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.027074139727595e-05,6,0.0002807041290857703,32,False
108,usual-sweep-722,554.1364030838013,9871,1722745570.4014392,{'runtime': 552},42,0.9453125,0.16367650032043457,9828,0.9556289911270142,0.12863335013389587,0.7161999940872192,1.2646567821502686,False,0.8609355213700338,0.9931684644611084,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.7650963829833533e-05,6,0.0008998743343376202,32,False
109,clear-sweep-721,342.67851161956787,9637,1722745438.7415817,{'runtime': 341},41,0.9296875,0.22073671221733093,9594,0.9197716116905212,0.21488776803016665,0.6904000043869019,1.2594969272613523,False,0.8701975918699321,0.9933434338312958,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.7317239714639104e-05,6,0.0004375947539251953,32,False
110,rose-sweep-720,236.92683124542236,6582,1722745083.9131453,{'runtime': 235},28,0.8828125,0.34018784761428833,6552,0.9191039204597472,0.23183228075504303,0.7142000198364258,1.0337276458740234,False,0.8647995957403045,0.9906870344622624,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.4039097954041655e-05,6,0.0008500718396679724,32,False
111,skilled-sweep-719,440.9752833843231,7756,1722744999.8368337,{'runtime': 439},33,0.9609375,0.19678844511508944,7722,0.9244123697280884,0.2249896228313446,0.7045999765396118,1.0898984670639038,False,0.8867420621093494,0.9927700602732572,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.242053757755591e-06,6,0.0004678058934636021,32,False
112,vibrant-sweep-718,402.3168511390686,11282,1722744831.3600972,{'runtime': 401},48,0.96875,0.11641161143779756,11232,0.96504408121109,0.10370580106973648,0.7064999938011169,1.40290629863739,False,0.8882326918368697,0.9954137654360726,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.244629617246996e-05,6,0.000566870820072672,32,False
113,glad-sweep-717,1245.1974885463717,27027,1722745766.7812126,{'runtime': 1244},115,0.8984375,0.2814331650733948,26910,0.9772636294364928,0.12637022137641907,0.6496999859809875,1.3588087558746338,False,0.8661398115431843,0.9970235356634948,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.206496782323356e-05,6,7.791128313944323e-05,32,False
114,northern-sweep-716,859.01349568367,15276,1722744543.808323,{'runtime': 857},65,0.8828125,0.30758726596832275,15210,0.91796875,0.27324458956718445,0.6690999865531921,1.137376070022583,False,0.8035235641114005,0.9983657240930746,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.808868991794903e-05,6,0.00010225115382361836,32,False
115,crimson-sweep-715,541.2296345233917,11282,1722744507.4515536,{'runtime': 540},48,0.9453125,0.1270698606967926,11232,0.9720886945724488,0.08523271977901459,0.7263000011444092,1.334903120994568,False,0.8112139553267311,0.9926299870339989,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.1649735373830495e-05,6,0.00090117798814038,32,False
116,comic-sweep-714,796.0910696983337,22797,1722744415.9340148,{'runtime': 795},97,0.9609375,0.1555900126695633,22698,0.979567289352417,0.10839331895112991,0.6470999717712402,1.4436345100402832,False,0.8317506208283031,0.9948488520643384,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.642422627821472e-05,6,0.0001041698473890668,32,False
117,driven-sweep-713,538.4781837463379,11282,1722743954.7442818,{'runtime': 537},48,0.9609375,0.14172616600990295,11232,0.9723557829856871,0.08306484669446945,0.7196999788284302,1.3810395002365112,False,0.8708535226482057,0.9972121780678308,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.815891422178614e-05,6,0.0008778462746351809,32,False
118,hardy-sweep-712,557.3378984928131,15747,1722743606.3039815,{'runtime': 556},67,0.953125,0.1605335921049118,15678,0.9713875651359558,0.1078312322497368,0.6705999970436096,1.390510320663452,False,0.8729634961793928,0.9917307407054208,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.234820731455327e-05,6,0.00020563569173743588,32,False
119,comic-sweep-711,911.8731598854064,16216,1722743671.2946918,{'runtime': 910},69,0.9765625,0.13025380671024325,16146,0.97512686252594,0.10596949607133864,0.6669999957084656,1.4142332077026367,False,0.8130881407435101,0.996924027081243,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.635210255320352e-05,6,0.00017725048938078546,32,False
120,silver-sweep-710,550.9878883361816,15512,1722743034.2219722,{'runtime': 549},66,0.9375,0.22765426337718964,15444,0.9572983384132384,0.15516236424446106,0.6610000133514404,1.3266210556030271,False,0.8282025567798826,0.9908853783525822,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.695265722769901e-05,6,0.00016413756095369478,32,False
121,glamorous-sweep-709,439.7174837589264,7756,1722742744.3289669,{'runtime': 438},33,0.8515625,0.33660009503364563,7722,0.9113581776618958,0.25457653403282166,0.6940000057220459,1.1035919189453125,False,0.8188856335154632,0.9968523507547352,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.1011523589599229e-05,6,0.0003980275368922958,32,False
122,likely-sweep-708,749.982034444809,15982,1722743399.6213863,{'runtime': 748},68,0.953125,0.14175409078598022,15912,0.965177595615387,0.11136160045862198,0.6786999702453613,1.4783027172088623,False,0.8298931478450039,0.9948190729545584,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.155850412630737e-05,6,0.00023310800458053177,32,False
123,smart-sweep-707,387.2540745735169,10812,1722742468.5571616,{'runtime': 385},46,0.859375,0.334495484828949,10764,0.93893563747406,0.20603731274604797,0.682200014591217,1.163066267967224,False,0.8758271328698334,0.9935471975199056,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.1949310922623086e-05,6,0.0002256766710885129,32,False
124,zany-sweep-706,438.8028552532196,8932,1722742632.9814444,{'runtime': 437},38,0.953125,0.22615042328834536,8892,0.918870210647583,0.23915769159793857,0.6773999929428101,1.197479248046875,False,0.8063306891790106,0.9924135907787492,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.088163313953653e-05,6,0.0003166589447565573,32,False
125,laced-sweep-705,379.19812870025635,7992,1722742181.0627906,{'runtime': 378},34,0.9140625,0.19457408785820007,7956,0.9281183481216432,0.19961898028850555,0.7149999737739563,1.1297718286514282,False,0.8517610213105503,0.993735589909026,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.4287348430671776e-05,6,0.0007347792137255544,32,False
126,cerulean-sweep-704,426.9473125934601,8697,1722741784.8412995,{'runtime': 425},37,0.90625,0.19711484014987943,8658,0.946213960647583,0.15841156244277954,0.7131999731063843,1.1878712177276611,False,0.8519756178450262,0.9971562469012476,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.699337435525288e-05,6,0.0007093540938740722,32,False
127,eager-sweep-703,1297.1796371936798,23266,1722742291.274063,{'runtime': 1295},99,0.9296875,0.16429154574871063,23166,0.9656783938407898,0.1448339819908142,0.6499000191688538,1.354875087738037,False,0.8148740149830968,0.9975221626868872,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.995051251371465e-05,6,9.148195070113048e-05,32,False
