,Name,fraction_single_pixel_polygons,val_loss,num_polygons,test_accuracy,smoothness_penalty,train_loss,smoothness_squared_penalty_per_polygon,smoothness_penalty_per_polygon,epoch,val_accuracy,train_accuracy,total_num_interpolations,_timestamp,trainer/global_step,expected_gradient_norm,fraction_polygons_counted,_step,_wandb,_runtime,test_loss,smoothness_squared_penalty,cpu,group,aa-seed,aa_seed,dropout,batch-norm,batch-size,batch_norm,batch_size,max-epochs,max_epochs,model_name,log-results,log_results,plot_polygons,model_save_dir,num-hidden-layers,num_hidden_layers,num-interpolations,num_interpolations,hidden_group_channels,full-conv-hidden-channels,full_conv_hidden_channels,sanity_check_equivariance
135,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed10,0.05336060982291424,0.107871413230896,201767.0,0.9642000198364258,32173.12279133359,0.02952902764081955,0.19459295089163112,0.15877354729893983,11.0,0.9853597283363342,0.9873046875,7500000.0,1709331420.823658,528.0,19.775499331315103,0.026902266666666664,548.0,{'runtime': 5978},5979.276554107666,0.12369930744171144,38620.40131664909,False,translate_HW,10,10,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,2401.0,49,49,False
136,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed10,0.050924172445956706,0.1337554007768631,168990.0,0.9544000029563904,19538.14590127289,0.10053589940071106,0.23790727719699292,0.115457741468892,30.0,0.9701446890830994,0.9697265625,7500000.0,1709328210.0659504,1440.0,17.86364201422526,0.022532000000000003,1480.0,{'runtime': 3104},3105.5519983768463,0.1522214412689209,39209.27691792914,False,translate_H,10,10,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,2401.0,49,49,False
137,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed10,0.04938808847676983,0.2051530480384827,148169.0,0.9297000169754028,10018.086644779774,0.19501951336860657,0.09484392370169262,0.06673977634243886,24.0,0.9371787905693054,0.9326171875,7500000.0,1709325421.0514903,1152.0,16.35788357373047,0.01975586666666667,1185.0,{'runtime': 1973},1974.8180232048037,0.220148041844368,14140.94760175056,False,trivial,10,10,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,2401.0,49,49,False
138,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed10,0.04503273746664428,0.10921122878789902,96471.0,0.9668999910354614,49082.68071132605,0.02407360076904297,0.8024109257196572,0.5053768987482444,19.0,0.9897721409797668,0.9931640625,7500000.0,1709325088.665174,912.0,23.56055828938802,0.012862800000000002,941.0,{'runtime': 1963},1964.6727380752563,0.1239216774702072,77292.4157299964,False,translate_HW,10,10,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,931.0,19,19,False
139,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed10,0.0437581439865282,0.1201571673154831,83205.0,0.9569000005722046,22524.64462824934,0.08087966591119766,0.30659196939276534,0.269500726339453,35.0,0.9719536304473876,0.9697265625,7500000.0,1709323428.6922576,1680.0,15.54070953893229,0.011094,1724.0,{'runtime': 1271},1272.3415796756744,0.13156694173812866,25263.014476154098,False,translate_H,10,10,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,931.0,19,19,False
140,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed10,0.04036963015342398,0.14515426754951477,69476.0,0.9473000168800354,12388.672600648832,0.13828901946544647,0.2457651618868867,0.17566228212547416,63.0,0.9555213451385498,0.9453125,7500000.0,1709323107.7551565,3024.0,14.517826282259112,0.009263466666666668,3097.0,{'runtime': 1130},1131.225890159607,0.1554064899682999,17299.61383319962,False,trivial,10,10,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,931.0,19,19,False
141,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed10,0.03976351526829529,0.14810191094875336,29417.0,0.9516000151634216,22213.215476300335,0.0641607791185379,1.4691386337469927,0.7586073009465695,17.0,0.97178453207016,0.9775390625,7500000.0,1709322139.6914766,816.0,16.84574648346354,0.003922266666666667,842.0,{'runtime': 825},826.6718595027924,0.15704314410686493,42588.380431457066,False,translate_HW,10,10,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,343.0,7,7,False
142,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed10,0.03807912349815542,0.1527175009250641,29194.0,0.949899971485138,19054.990508706014,0.09633993357419968,1.3584871389628048,0.6541482791334945,50.0,0.9637036919593812,0.9658203125,7500000.0,1709321960.9179828,2400.0,15.016145859342448,0.0038925333333333337,2460.0,{'runtime': 987},988.471275806427,0.15689590573310852,38637.814822484565,False,translate_H,10,10,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,343.0,7,7,False
143,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed10,0.037275196825708304,0.17148584127426147,27787.0,0.9408000111579896,12576.705886009466,0.2006155401468277,0.9350966601611964,0.449004644182552,61.0,0.945479452610016,0.9326171875,7500000.0,1709321293.079462,2928.0,12.451188671289064,0.0037049333333333337,2998.0,{'runtime': 905},906.7998960018158,0.18374720215797424,26095.16252657233,False,trivial,10,10,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,343.0,7,7,False
144,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed10,0.036748885662423014,0.18173415958881375,12054.0,0.9399999976158142,16010.410095878178,0.13260230422019958,4.7047556951782985,1.3196892528098356,34.0,0.9558087587356568,0.955078125,7500000.0,1709320955.9282975,1632.0,14.29942892486979,0.0016072,1676.0,{'runtime': 872},873.3735356330872,0.19591306149959564,56253.60954375832,False,translate_HW,10,10,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,147.0,3,3,False
145,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed10,0.03571573928446122,0.1978483349084854,10430.0,0.9333999752998352,11856.485141702578,0.15906541049480438,3.396758574072657,1.125970646969379,50.0,0.941980004310608,0.943359375,7500000.0,1709320368.00252,2400.0,14.215393056477865,0.0013906666666666666,2459.0,{'runtime': 893},894.4613151550293,0.2104619592428207,36047.4585780926,False,translate_H,10,10,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,147.0,3,3,False
146,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed10,0.03533465084547735,0.25518494844436646,10853.0,0.9142000079154968,9677.233131510438,0.23033493757247925,2.241711367449509,0.8699385152259372,43.0,0.9203069806098938,0.9169921875,7500000.0,1709320068.3547933,2064.0,13.038487007877604,0.0014470666666666666,2117.0,{'runtime': 710},711.8987534046173,0.26944300532341003,25881.718123587852,False,trivial,10,10,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,147.0,3,3,False
147,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed10,0.031077975081952935,0.27757173776626587,2636.0,0.908900022506714,8639.178957397118,0.28662243485450745,23.42618485233466,3.2785041798952426,123.0,0.9163849353790284,0.9072265625,7500000.0,1709319456.8271143,5904.0,16.855752458658856,0.00035146666666666673,6036.0,{'runtime': 1623},1624.985452413559,0.2933901846408844,59693.66772664164,False,translate_HW,10,10,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,49.0,1,1,False
148,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed10,0.035978739861769096,0.5384687781333923,3574.0,0.8278999924659729,8132.613678892143,0.5365185141563416,10.758837592371808,2.284751883535853,55.0,0.8308087587356567,0.82421875,7500000.0,1709317816.0797846,2640.0,13.259825749316406,0.00047653333333333333,2704.0,{'runtime': 894},896.9592087268829,0.5549609065055847,38030.26497699289,False,translate_H,10,10,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,49.0,1,1,False
149,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed10,0.03874980493553706,0.39395850896835327,2837.0,0.8639000058174133,6224.723762004171,0.44095492362976074,10.52177989630352,2.085513107159789,103.0,0.871669590473175,0.849609375,7500000.0,1709316902.8838863,4944.0,14.179708172135417,0.00037826666666666663,5056.0,{'runtime': 1207},1208.3178544044497,0.42429566383361816,31356.059198163133,False,trivial,10,10,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed10,True,True,False,,5,5,750000,750000,49.0,1,1,False
150,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed9,0.054826194052664326,0.18948450684547424,195515.0,0.9492999911308287,30690.748799025547,0.04277800768613815,0.165681486405983,0.15683021018578314,11.0,0.9816067218780518,0.984375,7500000.0,1709319342.3560145,528.0,19.12494104375,0.026068666666666667,549.0,{'runtime': 6001},6003.215738534927,0.18923428654670715,32341.577203037465,False,translate_HW,9,9,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,2401.0,49,49,False
151,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed9,0.0515418474832736,0.13762520253658295,173068.0,0.9527999758720398,16030.77384073753,0.11243373155593872,0.08513576985379176,0.09226848286403404,22.0,0.9649039506912231,0.966796875,7500000.0,1709315678.8508365,1056.0,13.919415098307292,0.023075733333333338,1087.0,{'runtime': 3039},3040.970304250717,0.14951880276203156,14913.420550169967,False,translate_H,9,9,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,2401.0,49,49,False
152,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed9,0.051072937711332325,0.14445620775222778,155691.0,0.9516000151634216,14412.425239832255,0.1254442185163498,0.16907724435090674,0.09072596643422356,66.0,0.9569752216339112,0.9599609375,7500000.0,1709313318.5654075,3168.0,18.65559086217448,0.0207588,3244.0,{'runtime': 2369},2370.635552406311,0.15310999751091003,26666.512958832707,False,trivial,9,9,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,2401.0,49,49,False
153,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed9,0.04521677857382619,0.10979299247264862,91360.0,0.967199981212616,37266.19446118391,0.03649044409394264,0.8978331961981336,0.4083218767496969,15.0,0.9852244853973388,0.9873046875,7500000.0,1709312618.9956112,720.0,20.638520584570312,0.012181333333333332,744.0,{'runtime': 1947},1948.4193572998047,0.11146384477615356,77799.36183631924,False,translate_HW,9,9,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,931.0,19,19,False
154,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed9,0.04501363267946782,0.11958105117082596,82090.0,0.9628999829292296,24015.011823935492,0.07817036658525467,0.550720887394803,0.29201946941539997,39.0,0.9726805686950684,0.96875,7500000.0,1709310930.27435,1872.0,17.070059213671875,0.010945333333333331,1921.0,{'runtime': 1302},1304.1080598831177,0.12727555632591248,43099.46513541055,False,translate_H,9,9,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,931.0,19,19,False
155,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed9,0.04090564862752526,0.15395845472812653,68186.0,0.9470000267028807,12493.779031349635,0.17193254828453064,0.19338972947298663,0.1807106409491745,56.0,0.9523600339889526,0.9462890625,7500000.0,1709310653.4115,2688.0,14.543041314713545,0.009091466666666666,2753.0,{'runtime': 1073},1074.7163190841677,0.16678521037101746,13267.839713725709,False,trivial,9,9,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,931.0,19,19,False
156,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed9,0.038740232977711314,0.13484299182891846,34053.0,0.9585000276565552,29510.78867053613,0.049580059945583344,1.7814413258561803,0.8657164529327177,24.0,0.9790370464324952,0.984375,7500000.0,1709309558.7238328,1152.0,17.62115633684896,0.004540400000000001,1185.0,{'runtime': 890},891.788715839386,0.13655275106430054,59762.20713453556,False,translate_HW,9,9,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,343.0,7,7,False
157,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed9,0.039421817385906895,0.13365527987480164,30211.0,0.9557999968528748,21613.754296996864,0.08213415741920471,1.3327258395809118,0.7142911474718072,52.0,0.9654280543327332,0.96875,7500000.0,1709309606.2343783,2496.0,16.168296117773437,0.004028133333333333,2558.0,{'runtime': 1000},1001.5911993980408,0.13813789188861847,40294.556766108246,False,translate_H,9,9,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,343.0,7,7,False
158,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed9,0.037376414346648096,0.20965208113193512,28704.0,0.9333000183105468,12118.399098413298,0.19696813821792605,0.8950248966155341,0.42205721939207913,41.0,0.9367730617523192,0.9345703125,7500000.0,1709308646.266525,1968.0,12.01985384280599,0.0038271999999999994,2018.0,{'runtime': 729},730.8972549438477,0.21512024104595184,25805.324724533548,False,trivial,9,9,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,343.0,7,7,False
159,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed9,0.04167926853335573,0.16160404682159424,11472.0,0.940400004386902,16117.02261156356,0.1572476178407669,5.105430691291554,1.4105240574724047,44.0,0.957837462425232,0.9521484375,7500000.0,1709308586.7177794,2112.0,16.604903569140625,0.0015296,2166.0,{'runtime': 956},957.3565423488616,0.1854770928621292,58342.92570417152,False,translate_HW,9,9,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,147.0,3,3,False
160,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed9,0.03608321020629651,0.23380029201507568,10903.0,0.929199993610382,11510.582667921204,0.22205063700675964,2.841495062601987,1.04831444606157,33.0,0.9326987862586976,0.92578125,7500000.0,1709307896.1984105,1584.0,12.509929303320312,0.0014537333333333332,1626.0,{'runtime': 743},744.4370572566986,0.2305476814508438,31083.212017176134,False,translate_H,9,9,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,147.0,3,3,False
161,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed9,0.034119775013148154,0.24524973332881927,11928.0,0.9197999835014344,11357.480465348575,0.27956831455230713,2.7290620517937496,0.9439008986551458,49.0,0.920949399471283,0.912109375,7500000.0,1709307607.9532614,2352.0,12.157761174967446,0.0015903999999999998,2411.0,{'runtime': 755},756.7450234889984,0.25685369968414307,32158.0331924074,False,trivial,9,9,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,147.0,3,3,False
162,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed9,0.03611737294361309,0.30578821897506714,3332.0,0.9023000001907348,8624.165510795545,0.2561393678188324,14.903930824649226,2.7117066588932985,77.0,0.9075263738632202,0.91796875,7500000.0,1709306833.2004373,3696.0,13.715357891796874,0.0004442666666666666,3783.0,{'runtime': 1196},1199.3498322963717,0.32306918501853943,45346.78687368904,False,translate_HW,9,9,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,49.0,1,1,False
163,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed9,0.03924119551318209,0.4738711416721344,3479.0,0.8532999753952026,8602.43322485499,0.3879495859146118,12.9779454721438,2.4212090481500668,94.0,0.856674313545227,0.8857421875,7500000.0,1709305616.8020928,4512.0,13.670793308854169,0.0004638666666666667,4616.0,{'runtime': 1220},1221.7329647541046,0.4710057079792022,45939.53166848203,False,translate_H,9,9,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,49.0,1,1,False
164,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed9,0.04281606866506852,0.4677105844020843,2968.0,0.847100019454956,5365.701624803245,0.5052034258842468,9.177633949669724,1.80780263932449,51.0,0.8479003310203552,0.845703125,7500000.0,1709304378.2700677,2448.0,13.223849751009116,0.0003957333333333334,2509.0,{'runtime': 757},759.2736794948578,0.4773870706558227,27280.204837382906,False,trivial,9,9,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed9,True,True,False,,5,5,750000,750000,49.0,1,1,False
165,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed8,0.05523593611026099,0.1156969591975212,204405.0,0.972100019454956,42999.195442822995,0.01791517436504364,0.2480523467984495,0.2104965306833381,19.0,0.9905666708946228,0.9951171875,7500000.0,1709307133.0316672,912.0,24.151131423437494,0.027254,940.0,{'runtime': 5813},5814.6329181194305,0.10469357669353484,50521.34353786899,False,translate_HW,8,8,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,2401.0,49,49,False
166,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed8,0.05362112754178809,0.1413654088973999,182917.0,0.9595999717712402,20274.87390629915,0.09419190883636476,0.09771571812550564,0.11024306300353875,32.0,0.9710068702697754,0.9716796875,7500000.0,1709303605.826915,1536.0,17.126022086002607,0.024388933333333335,1578.0,{'runtime': 3116},3118.2082180976868,0.13147903978824615,18259.62380534177,False,translate_H,8,8,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,2401.0,49,49,False
167,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed8,0.04997995225308476,0.1681951880455017,150535.0,0.9495000243186952,12302.59443137658,0.15065373480319977,0.15557768784787868,0.08077374817919603,50.0,0.950770914554596,0.9453125,7500000.0,1709301298.771957,2400.0,16.792682819759115,0.020071333333333333,2459.0,{'runtime': 2228},2229.6383028030396,0.15430879592895508,23462.824206020097,False,trivial,8,8,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=49-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,2401.0,49,49,False
168,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed8,0.04314018550244962,0.11525590717792512,94102.0,0.9688000082969666,41922.21361180564,0.03937804698944092,0.719840393232504,0.4457099544446712,16.0,0.9858161807060242,0.9853515625,7500000.0,1709300473.3706946,768.0,21.16433093229167,0.012546933333333333,794.0,{'runtime': 1915},1916.182731628418,0.10396474599838255,66478.60858984989,False,translate_HW,8,8,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=19-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,931.0,19,19,False
169,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed8,0.04274272552429324,0.1299123764038086,80817.0,0.958299994468689,20175.67813056824,0.11091095954179764,0.2552463319389587,0.2485785618075699,29.0,0.9694008827209472,0.9599609375,7500000.0,1709299052.4269538,1392.0,15.43402147203776,0.0107756,1430.0,{'runtime': 1219},1221.1451137065887,0.122077576816082,20815.0183110728,False,translate_H,8,8,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=19-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,931.0,19,19,False
170,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed8,0.04207775054368503,0.16350896656513214,67364.0,0.9491000175476074,12209.132759561093,0.1728571355342865,0.23078239768587944,0.18058448197157004,57.0,0.9514639973640442,0.9462890625,7500000.0,1709298542.0108066,2736.0,15.859767617903646,0.008981866666666666,2803.0,{'runtime': 1082},1083.9242794513702,0.15119513869285583,15524.0055706995,False,trivial,8,8,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=19-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,931.0,19,19,False
171,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed8,0.03895901613371651,0.14234966039657593,34347.0,0.9605000019073486,32179.08913338633,0.04637889936566353,2.276457010649915,0.9372518918326976,25.0,0.97760009765625,0.984375,7500000.0,1709297816.887059,1200.0,19.58119646132813,0.0045796000000000005,1234.0,{'runtime': 896},897.400465965271,0.13032501935958862,78835.34044377142,False,translate_HW,8,8,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=7-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,343.0,7,7,False
172,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed8,0.04022479641377881,0.1824549436569214,29104.0,0.9473999738693236,14618.778914949798,0.14784039556980133,0.818280797799218,0.4979990692782866,24.0,0.952884078025818,0.9541015625,7500000.0,1709297442.7287183,1152.0,12.535708110156252,0.003880533333333334,1186.0,{'runtime': 758},759.8589282035828,0.16472789645195007,23965.779408666276,False,translate_H,8,8,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=7-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,343.0,7,7,False
173,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed8,0.038370100179316184,0.16656187176704407,28061.0,0.953000009059906,14382.489557901048,0.15260672569274902,1.1073488908008124,0.507073026645339,83.0,0.9532390832901,0.951171875,7500000.0,1709296903.767919,3984.0,16.00252772552083,0.0037414666666666665,4076.0,{'runtime': 1074},1076.0015630722046,0.1473192572593689,32986.70258443755,False,trivial,8,8,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=7-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,343.0,7,7,False
174,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed8,0.0371467391149141,0.1771114319562912,11604.0,0.9480000138282776,20703.024239010934,0.12869000434875488,8.922839450208834,1.782030023576743,58.0,0.9617088437080384,0.9599609375,7500000.0,1709296668.326641,2784.0,18.977544019010416,0.0015472,2852.0,{'runtime': 1085},1086.30344414711,0.16526733338832855,101535.16775233332,False,translate_HW,8,8,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=3-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,147.0,3,3,False
175,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed8,0.03749289298571864,0.2334779351949692,11585.0,0.9261999726295472,10822.112961523237,0.19977141916751864,3.0402120417350624,0.94201253566175,32.0,0.9349810481071472,0.9375,7500000.0,1709295810.9598062,1536.0,11.838126319596354,0.0015446666666666668,1577.0,{'runtime': 739},740.7114732265472,0.22481249272823337,34606.13383030338,False,translate_H,8,8,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=3-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,147.0,3,3,False
176,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed8,0.03741405173074909,0.23511163890361783,11054.0,0.9261999726295472,10034.957678725475,0.22087362408638,2.3065495526320263,0.897036114391948,64.0,0.9268325567245485,0.9306640625,7500000.0,1709295568.3374395,3072.0,13.769131400683596,0.0014738666666666666,3146.0,{'runtime': 889},891.0327334403992,0.22288914024829865,26328.455557794063,False,trivial,8,8,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=3-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,147.0,3,3,False
177,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed8,0.03550192169125828,0.31134137511253357,4062.0,0.9063000082969666,10083.540959693491,0.30665135383605957,14.415987866525327,2.592194047768597,103.0,0.9077630639076232,0.91015625,7500000.0,1709294660.5768058,4944.0,13.975852263085937,0.0005415999999999999,5057.0,{'runtime': 1435},1436.4260149002075,0.3093024492263794,53744.89808310042,False,translate_HW,8,8,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=1-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,49.0,1,1,False
178,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed8,0.042260640111776375,0.5468193888664246,3402.0,0.8260999917984009,8304.071350678802,0.4947369396686554,13.392840863115191,2.390690775387559,48.0,0.8330065011978149,0.83984375,7500000.0,1709293209.408552,2304.0,14.072382448307293,0.0004536,2362.0,{'runtime': 830},831.9962859153748,0.5419114828109741,49001.45517173922,False,translate_H,8,8,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=1-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,49.0,1,1,False
179,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed8,0.03802669946292091,0.43202000856399536,4193.0,0.8536999821662903,8535.827312417328,0.4106113016605377,10.709450550263991,1.977954772573476,74.0,0.8634703755378723,0.8720703125,7500000.0,1709292361.9861314,3552.0,14.422596358007812,0.0005590666666666666,3636.0,{'runtime': 957},958.6899473667144,0.43916577100753784,46787.961970627875,False,trivial,8,8,0,False,1024,False,1024,-1,-1,group=trivial-full_conv_hc=1-bn=False-drop=0.0-seed8,True,True,False,,5,5,750000,750000,49.0,1,1,False
180,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed7,0.05401151919975996,0.11163698881864548,203941.0,0.9739999771118164,48125.751393119834,0.015935979783535004,0.417042855096086,0.23625793176330756,20.0,0.9926967620849608,0.994140625,7500000.0,1709295049.4776156,960.0,27.36174016425781,0.027192133333333333,989.0,{'runtime': 5960},5961.581171512604,0.1018565148115158,84374.97745573835,False,translate_HW,7,7,0,False,1024,False,1024,-1,-1,group=translate_HW-full_conv_hc=49-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,2401.0,49,49,False
181,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed7,0.05270517458967172,0.1319141983985901,176867.0,0.9580000042915344,20026.76005879836,0.061094731092453,0.10599545217182609,0.11317272580348804,30.0,0.9712604880332948,0.98046875,7500000.0,1709291384.9755528,1440.0,17.501988353515625,0.023582266666666667,1480.0,{'runtime': 3105},3106.9155406951904,0.1219019666314125,18721.74110168451,False,translate_H,7,7,0,False,1024,False,1024,-1,-1,group=translate_H-full_conv_hc=49-bn=False-drop=0.0-seed7,True,True,False,,5,5,750000,750000,2401.0,49,49,False
